scenario_name	year	co2_ton_per_y	icev_co2_ton_per_y	bev_co2_ton_per_y	all_total_€_per_y	icev_total_€_per_y	icev_vehicles_€_per_y	icev_interest_€_per_y	icev_fuel_€_per_y	icev_driver_€_per_y	icev_co2t_€_per_y	icev_co2i_€_per_y	icev_roadnpoltax_€_per_y	icev_fossil_fuel_liter_per_y	icev_renewable_fuel_liter_per_y	bev_total_€_per_y	bev_vehicles_€_per_y	bev_batteries_€_per_y	bev_pickup_€_per_y	bev_interest_€_per_y	bev_electricity_€_per_y	bev_infrastructure_€_per_y	bev_driver_€_per_y	bev_co2t_€_per_y	bev_co2i_€_per_y	bev_roadnpoltax_€_per_y	bat_kWhWear_per_y	bat_kWhWear_per_kWh	icev_km_per_y	bev_km_per_y	bev_km_ratio	icev_tonkm_per_y	bev_tonkm_per_y	bev_tonkm_ratio	ers_km	Depot_€_per_y	Depot_kWh	Depot_kWh_ratio	Depot_€_per_kWh	Destination_€_per_y	Destination_kWh	Destination_kWh_ratio	Destination_€_per_kWh	Road_€_per_y	Road_kWh	Road_kWh_ratio	Road_€_per_kWh	RestStop_€_per_y	RestStop_kWh	RestStop_kWh_ratio	RestStop_€_per_kWh	MGV16_icev_ratio	MGV16_Depot_kWh	MGV16_Depot_ratio	MGV16_Destination_kWh	MGV16_Destination_ratio	MGV16_Road_kWh	MGV16_Road_ratio	MGV16_RestStop_kWh	MGV16_RestStop_ratio	MGV24_icev_ratio	MGV24_Depot_kWh	MGV24_Depot_ratio	MGV24_Destination_kWh	MGV24_Destination_ratio	MGV24_Road_kWh	MGV24_Road_ratio	MGV24_RestStop_kWh	MGV24_RestStop_ratio	HGV40_icev_ratio	HGV40_Depot_kWh	HGV40_Depot_ratio	HGV40_Destination_kWh	HGV40_Destination_ratio	HGV40_Road_kWh	HGV40_Road_ratio	HGV40_RestStop_kWh	HGV40_RestStop_ratio	HGV60_icev_ratio	HGV60_Depot_kWh	HGV60_Depot_ratio	HGV60_Destination_kWh	HGV60_Destination_ratio	HGV60_Road_kWh	HGV60_Road_ratio	HGV60_RestStop_kWh	HGV60_RestStop_ratio	NA_Diesel_km_ratio	NA_Diesel_routes_ratio	Depot_km_ratio	Depot_routes_ratio	Ers_km_ratio	Ers_routes_ratio	DepotAndErsPropulsion_km_ratio	DepotAndErsPropulsion_routes_ratio	DepotAndErsCharging_km_ratio	DepotAndErsCharging_routes_ratio	AllPlannedStops_km_ratio	AllPlannedStops_routes_ratio	AllPlannedStopsAndErs_km_ratio	AllPlannedStopsAndErs_routes_ratio	AllPlannedAndExtraChargingStops_km_ratio	AllPlannedAndExtraChargingStops_routes_ratio	PublicStaticCharging_km_ratio	PublicStaticCharging_routes_ratio	
matrix_00_00_25_75_100_0.25	Y2025	7933838	6344933	1588905	1.947447E+10	1.2690762E+10	3.1608028E+09	726912300	2.2303752E+09	5.3037353E+09	1.2689866E+09	697942660	881869700	1.9498442E+09	90534620	6.78371E+09	1.4689592E+09	624385900	29545214	747507200	610759000	327979840	2.6568056E+09	317780200	174780130	540499900	6132214	14.619535	7.047727E+09	4.8602373E+09	0.4081501	8.884534E+10	6.2852317E+10	0.41432622	400.90482	0	0	0	NaN	0	0	0	NaN	75009920	556761800	0.09335808	0.13472533	252969920	5.406962E+09	0.90664196	0.04678596	0.81412524	0	0	0	0	45491060	0.37406138	76122824	0.6259386	0.6653624	0	0	0	0	15276762	0.13731468	95976910	0.8626853	0.3849446	0	0	0	0	297091140	0.10497448	2.5330363E+09	0.89502555	0.6640439	0	0	0	0	198903600	0.06857017	2.7018273E+09	0.93142986	0.5918498	0.63444734	0	0	0.0035773534	0.016591875	0	0	0	0	0	0	0.40457287	0.3489608	0	0	0	0
matrix_00_25_25_75_100_0.5	Y2025	6789842	4898729	1891113.2	1.8894133E+10	9.849723E+09	2.436982E+09	563257300	1.7597947E+09	4.109987E+09	979745800	538860200	688355650	1.502103E+09	90534620	9.04441E+09	1.953975E+09	648886460	38662500	888181250	801115100	525440400	3.8099182E+09	378222800	208022720	698266800	6287844.5	16.99695	5.41723E+09	6.4258765E+09	0.5425837	7.251417E+10	7.9183315E+10	0.5219817	876.19586	0	0	0	NaN	142332700	1.7095505E+09	0.22362123	0.083257385	169984740	1.380852E+09	0.18062516	0.123101346	213122940	4.5544463E+09	0.5957536	0.046794478	0.553523	0	0	82795656	0.28736106	159856480	0.5548181	45471988	0.15782082	0.39518476	0	0	46096510	0.22574548	79022430	0.38699147	79077890	0.38726306	0.3037252	0	0	380860400	0.120949276	677818300	0.21525376	2.090248E+09	0.66379696	0.534457	0	0	1.1997989E+09	0.2996799	464153500	0.11593399	2.339649E+09	0.5843861	0.45741615	0.47218943	0	0	0.022138512	0.04770902	0	0	0	0	0	0	0.52044535	0.48010156	0	0	0	0
matrix_25_75_75_00_300_1	Y2025	2994144.2	363163.03	2630981.2	1.6770147E+10	1.2191355E+09	285584670	64811670	283966340	512140860	72632610	39947936	81444664	97903060	90534620	1.5551012E+10	3.3731779E+09	486732000	173872130	1.1862488E+09	1.339166E+09	1.2380515E+09	7.2275707E+09	526199230	289408060	1.196589E+09	4607451.5	15.719439	652084350	1.0906963E+10	0.9435867	8.186974E+09	1.4351049E+11	0.9460309	4754.454	90686310	1.4977364E+09	0.11610061	0.060548913	143301780	1.6943909E+09	0.13134475	0.084574215	1.0040634E+09	9.708205E+09	0.75255466	0.10342421	0	0	0	NaN	0.044961542	115004670	0.1896668	74549330	0.12294746	416797120	0.6873858	0	0	0.055911783	29084442	0.093910754	51312996	0.16568452	229305580	0.7404048	0	0	0.06767412	368846600	0.09155942	243926200	0.060550217	3.4157215E+09	0.8478904	0	0	0.052223414	984801860	0.12378443	1.3246013E+09	0.16649544	5.646378E+09	0.70972013	0	0	0.056413162	0.05529641	0	0	0.3393908	0.40892184	0	0	0.23190488	0.18248111	0	0	0.37229112	0.35330066	0	0	0	0
matrix_25_25_25_00_700_1	Y2025	5075724.5	3007883.5	2067840.9	1.7714418E+10	6.0808443E+09	1.5216385E+09	351042080	1.1445322E+09	2.4620544E+09	601576700	330867200	435337020	916701950	90534620	1.1633572E+10	2.540132E+09	478683000	235722740	943029440	985098940	690218200	5.3471437E+09	413566820	227462400	897423170	4412950	15.987535	3.394899E+09	8.2719386E+09	0.7090129	4.8245223E+10	1.0345184E+11	0.6819633	1797.9688	126509790	2.0951959E+09	0.21714577	0.06038089	72446290	856075600	0.08872354	0.08462604	491262080	6.6975273E+09	0.69413066	0.07334977	0	0	0	NaN	0.26355436	134970990	0.28682622	46657344	0.099151306	288938750	0.61402243	0	0	0.28343865	42717396	0.18081488	40787940	0.17264785	152744020	0.6465373	0	0	0.23186412	548673860	0.16617715	130685304	0.039580733	2.6223813E+09	0.7942421	0	0	0.33402616	1.3688326E+09	0.2426902	637945000	0.11310587	3.633469E+09	0.6442039	0	0	0.2909873	0.2975614	0	0	0.3688593	0.40481815	0	0	0.25098464	0.19529405	0	0	0.08916874	0.10232641	0	0	0	0
matrix_75_00_75_25_100_0.5	Y2025	3916538	1333890.9	2582647.2	1.7136736E+10	2.996652E+09	728357500	168771120	599831550	1.2329139E+09	266778190	146728020	211339260	398437980	90534620	1.4140084E+10	3.0958638E+09	659744200	67112600	1.1888745E+09	1.1388773E+09	893942300	6.579162E+09	516529660	284090560	1.094144E+09	6002547.5	17.670753	1.6186396E+09	1.0048923E+10	0.86127007	2.3531856E+10	1.2816657E+11	0.84487736	2168.9033	356395740	5.8973307E+09	0.49735403	0.0604334	0	0	0	NaN	427361000	3.5967178E+09	0.3033308	0.11881971	110185540	2.3633615E+09	0.19931516	0.046622377	0.09305177	269629060	0.46675438	0	0	293823300	0.508637	14215594	0.02460859	0.13041101	124464840	0.42534018	0	0	148784140	0.5084478	19375234	0.066212	0.11088032	1.3615318E+09	0.34721902	0	0	1.4710996E+09	0.3751611	1.0886162E+09	0.27761984	0.16679698	4.1416963E+09	0.5861561	0	0	1.683006E+09	0.23818845	1.2411571E+09	0.17565551	0.13872983	0.1500059	0	0	0.020355573	0.047531884	0	0	0.44050118	0.43938947	0	0	0.40041345	0.36307275	0	0	0	0
matrix_25_75_25_75_700_0.5	Y2025	3466089.5	711940.4	2754149	1.7077676E+10	1.8666596E+09	460818080	105685060	397455040	760314560	142388080	78313450	128115050	205883650	90534620	1.5211016E+10	3.280625E+09	711727600	266899020	1.2579523E+09	1.3115868E+09	794169100	7.0372424E+09	550826750	302955300	1.1678979E+09	6381032	21.312332	1.0322664E+09	1.062575E+10	0.9114543	1.2940483E+10	1.3875688E+11	0.91469544	902.1576	108090240	1.7875524E+09	0.14154029	0.060468294	259481460	3.076055E+09	0.24356529	0.08435527	345314020	6.041269E+09	0.4783541	0.05715918	81283410	1.7244056E+09	0.13654026	0.04713706	0.12475688	129918830	0.23310357	147883250	0.26533577	248934290	0.44664404	30607446	0.054916635	0.08857145	31121286	0.10354517	86741290	0.28860122	139538320	0.4642648	43156710	0.14358883	0.06410248	454359970	0.11033441	493937630	0.11994524	2.3646807E+09	0.57422674	805047700	0.1954936	0.0952052	1.1721518E+09	0.15315525	2.3474982E+09	0.30672795	3.288114E+09	0.4296303	845592800	0.11048653	0.08854566	0.117353566	0	0	0.25533795	0.27668872	0	0	0.16067703	0.12747993	0	0	0.49543935	0.4784778	0	0	0	0
matrix_75_75_25_00_700_0.25	Y2025	3569269.8	938055	2631214.8	1.6923592E+10	2.0799343E+09	551684900	126733560	471030500	742874400	187611000	103186056	158371890	275888200	90534620	1.4843657E+10	3.2094958E+09	650836700	237602670	1.1994405E+09	1.2222117E+09	761018240	7.036852E+09	526241760	289433950	1.1367254E+09	5710826.5	19.56729	1.2461153E+09	1.0390386E+10	0.8929133	1.7419583E+10	1.34278005E+11	0.885169	437.2871	299095580	4.9415296E+09	0.40337837	0.060526922	234232780	2.7445053E+09	0.2240347	0.08534609	227689870	4.564324E+09	0.37258697	0.049884688	0	0	0	NaN	0.09254451	287775900	0.49949571	111463940	0.19346915	176893010	0.3070351	0	0	0.042766463	123388510	0.38877967	82803150	0.26090097	111182216	0.35031936	0	0	0.111953124	1.1929535E+09	0.30832916	668722000	0.17283699	2.0074152E+09	0.5188339	0	0	0.112030774	3.3374113E+09	0.44571587	1.8815182E+09	0.25127935	2.2688256E+09	0.30300477	0	0	0.10708622	0.13716345	0	0	0.10951765	0.1193316	0	0	0.44022027	0.39581364	0	0	0.3431759	0.3476913	0	0	0	0
matrix_00_75_25_00_100_0.5	Y2025	6466328	4621716.5	1844611.5	1.871073E+10	8.489817E+09	2.2513702E+09	516556500	1.6696573E+09	3.1278781E+09	924343300	508388830	651285440	1.4163406E+09	90534620	1.0220914E+10	2.0653577E+09	577965000	32194418	872640800	855770430	701801540	4.746263E+09	368923070	202907890	716408800	5483801	15.254748	5.099049E+09	6.6903245E+09	0.5674877	6.7620078E+10	8.407771E+10	0.5542448	828.77344	0	0	0	NaN	547397500	6.591555E+09	0.8533239	0.083045274	154404050	1.1330088E+09	0.14667608	0.1362779	0	0	0	NaN	0.3033723	0	0	294180500	0.6615416	150508860	0.33845842	0	0	0.18589723	0	0	195948240	0.7179825	76966850	0.2820176	0	0	0.48746032	0	0	1.7751354E+09	0.7809328	497960770	0.21906717	0	0	0.44562635	0	0	4.3262904E+09	0.9139027	407572800	0.086097285	0	0	0.43251237	0.4514053	0	0	0.009843636	0.033124704	0	0	0	0	0	0	0.557644	0.51547	0	0	0	0
matrix_75_25_75_00_700_0.5	Y2025	2988581	368974.6	2619606.5	1.6570105E+10	1.2073594E+09	286813250	65715450	285857380	495179200	73794920	40587210	82222310	99702300	90534620	1.5362745E+10	3.3716454E+09	526888640	334142140	1.179697E+09	1.2859101E+09	898335800	7.242177E+09	523921900	288156540	1.1958639E+09	4505817.5	15.906728	643238140	1.0914932E+10	0.9443478	9.537529E+09	1.421594E+11	0.9371277	2281.4485	248236900	4.0943741E+09	0.31653708	0.060628776	24480822	282366500	0.021829825	0.08669875	625618100	8.5581553E+09	0.66163313	0.07310198	0	0	0	NaN	0.040337697	245006400	0.40212765	12284421	0.020162351	351984350	0.57771	0	0	0.08425644	109111080	0.358309	5242521.5	0.017215874	190163100	0.6244751	0	0	0.049658284	971042700	0.23434204	59503180	0.014359921	3.1131523E+09	0.751298	0	0	0.06081526	2.7692116E+09	0.35153905	205336340	0.02606653	4.9028465E+09	0.62239444	0	0	0.055652007	0.0525803	0	0	0.22750588	0.29015115	0	0	0.6747305	0.6129842	0	0	0.042111613	0.044284366	0	0	0	0
matrix_00_75_75_75_700_1	Y2025	3005973.2	362330.8	2643642.5	1.6970275E+10	1.2420585E+09	285859000	65267480	283695550	534771870	72466170	39856390	81333256	97645410	90534620	1.5728216E+10	3.3745554E+09	520643100	339570340	1.1925238E+09	1.3653974E+09	1.1973965E+09	7.2094346E+09	528727550	290800740	1.1974397E+09	4719907.5	16.273771	645721660	1.0918605E+10	0.9441626	8.1126707E+09	1.435843E+11	0.94652057	4678.7983	0	0	0	NaN	146171540	1.7366465E+09	0.1342976	0.084168844	1.0419836E+09	1.1010166E+10	0.85143334	0.094638325	9241306	184517800	0.01426905	0.050083548	0.049138784	0	0	139461780	0.23035513	462442430	0.76383644	3516557.2	0.005808452	0.06560156	0	0	47181130	0.15403874	246870240	0.8059913	12242540	0.03996991	0.055362415	0	0	224967380	0.05486348	3.7779466E+09	0.9213394	97580100	0.023797156	0.056980666	0	0	1.3250385E+09	0.16732183	6.522884E+09	0.82369	71178616	0.008988219	0.055836998	0.046557628	0	0	0.4934218	0.54245394	0	0	0	0	0	0	0.45074117	0.41098842	0	0	0	0
matrix_75_00_25_00_300_0.5	Y2025	4523649	2172423.8	2351225.2	1.7283443E+10	4.408014E+09	1.1316004E+09	259544480	872681860	1.7097043E+09	434484740	238966610	323542820	658045700	90534620	1.2875428E+10	2.8165663E+09	609267800	115369990	1.0782316E+09	1.0260513E+09	660023800	6.099664E+09	470243300	258634400	996462600	5458019	18.177965	2.550245E+09	9.126955E+09	0.7816047	3.4782294E+10	1.16915085E+11	0.7707127	895.7878	366555520	6.0683653E+09	0.5657243	0.060404327	0	0	0	NaN	293468300	4.658353E+09	0.4342757	0.062998295	0	0	0	NaN	0.19219658	313872670	0.6113395	0	0	199545250	0.38866046	0	0	0.17630145	157988600	0.57774514	0	0	115468690	0.42225495	0	0	0.21344897	1.4519218E+09	0.42405584	0	0	1.9719712E+09	0.5759442	0	0	0.23044044	4.1445809E+09	0.636067	0	0	2.3713697E+09	0.36393306	0	0	0.21839544	0.25924066	0	0	0.11936544	0.13052079	0	0	0.6622391	0.61023855	0	0	0	0	0	0	0	0
matrix_25_00_25_25_300_1	Y2025	5140343	3034370.2	2105973	1.7687058E+10	6.3024794E+09	1.5437398E+09	358149900	1.1531507E+09	2.640557E+09	606874050	333780740	438881760	924902140	90534620	1.1384579E+10	2.5312236E+09	503821100	122225530	960892740	978602500	673618560	5.193036E+09	421193600	231657120	898512960	4778587.5	16.942085	3.406832E+09	8.2811315E+09	0.7085179	4.6281167E+10	1.05416974E+11	0.69491273	1816.9905	132731600	2.198809E+09	0.2255122	0.060365222	0	0	0	NaN	466688700	5.9610296E+09	0.61136955	0.07828995	74198270	1.5904497E+09	0.16311821	0.046652388	0.31336778	140934620	0.32080576	0	0	265848000	0.6051428	32531906	0.074051514	0.33089837	38498940	0.17646411	0	0	142709340	0.6541239	36960388	0.16941199	0.16376302	560019650	0.15244046	0	0	2.3828375E+09	0.6486216	730837060	0.19893791	0.36184776	1.4593555E+09	0.26929757	0	0	3.1696438E+09	0.58490026	790119300	0.14580218	0.2914813	0.30367264	0	0	0.27889508	0.31255904	0	0	0.23420642	0.17713746	0	0	0.19541721	0.20663084	0	0	0	0
matrix_75_00_00_00_100_0.25	Y2025	6368256.5	4340329.5	2027926.9	1.8376305E+10	8.072756E+09	2.1444658E+09	483349470	1.5780969E+09	2.9987794E+09	868065900	477436260	613633500	1.329224E+09	90534620	1.0303548E+10	2.1479665E+09	708004350	0	958823800	718006140	485760830	4.8794214E+09	405584100	223072030	752961800	6665771.5	23.978903	4.9550664E+09	6.848325E+09	0.5801998	6.5973092E+10	8.5725135E+10	0.56510305	0	485760830	8.0621604E+09	1	0.060251944	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0.2905676	453222180	1	0	0	0	0	0	0	0.34366277	215766430	1	0	0	0	0	0	0	0.5964185	1.800984E+09	1	0	0	0	0	0	0	0.34622812	5.592193E+09	1	0	0	0	0	0	0	0.4198002	0.429145	0	0	0	0	0	0	0.5801998	0.57085496	0	0	0	0	0	0	0	0
matrix_75_00_25_25_300_0.25	Y2025	4034352.5	1401186.8	2633165.8	1.7153066E+10	3.1542392E+09	777558400	179232420	621729000	1.2954824E+09	280237340	154130540	220344160	419272640	90534620	1.3998826E+10	3.070567E+09	737360300	121722700	1.210654E+09	1.1255136E+09	673028860	6.533355E+09	526633020	289648670	1.0907601E+09	6575866	21.521189	1.7336886E+09	9.963225E+09	0.8517824	2.3348314E+10	1.28350224E+11	0.8460874	449.5034	390810240	6.4724726E+09	0.5472611	0.060380362	0	0	0	NaN	168829400	2.9226202E+09	0.24711366	0.057766456	113389180	2.4319352E+09	0.20562522	0.046625085	0.16096546	333120400	0.62279373	0	0	164256130	0.30708924	37504244	0.07011702	0.15060243	148329100	0.522018	0	0	98942664	0.34821117	36873810	0.12977083	0.10882204	1.4834193E+09	0.3747403	0	0	1.3126129E+09	0.3315913	1.1624941E+09	0.29366842	0.1693028	4.5076065E+09	0.63942415	0	0	1.346809E+09	0.19105087	1.1950629E+09	0.16952501	0.14821716	0.1779641	0	0	0.01760393	0.054145016	0	0	0.44349185	0.43882853	0	0	0.39068708	0.32906234	0	0	0	0
matrix_75_75_75_25_100_0.5	Y2025	3048437	229600.88	2818836	1.6754245E+10	890791900	220472980	50743976	240506530	333148130	45920176	25256098	63572584	56552544	90534620	1.5863453E+10	3.4381317E+09	676237000	72766664	1.2882906E+09	1.3187903E+09	1.0576304E+09	7.4478495E+09	563765760	310071550	1.2196778E+09	6082993	17.457787	496430200	1.1126264E+10	0.95728785	6.7299323E+09	1.449683E+11	0.9556361	2226.6895	289363230	4.7774075E+09	0.36175972	0.060569093	237382130	2.8068897E+09	0.21254615	0.084571235	430530560	3.4696543E+09	0.26273268	0.12408457	100354456	2.1520722E+09	0.1629614	0.04663155	0.033410814	247770770	0.40324664	74722540	0.12161086	279259000	0.45449373	12687455	0.020648818	0.021764306	107510620	0.33208516	72009270	0.22242649	126768660	0.3915705	17455580	0.05391783	0.043249786	1.1054112E+09	0.26266107	705201000	0.16756555	1.4072906E+09	0.3343918	990605250	0.23538157	0.045999713	3.3167142E+09	0.41153723	1.9549583E+09	0.24257085	1.656334E+09	0.20551759	1.1313231E+09	0.14037435	0.042711828	0.051163204	0	0	0.007229006	0.02648205	0	0	0.28094426	0.271906	0	0	0.6691148	0.65044874	0	0	0	0
matrix_75_00_75_75_700_0.25	Y2025	3145569.2	525518	2620051.2	1.6574105E+10	1.5777852E+09	357457300	83603380	336795000	694826400	105103600	57806980	103169590	148167740	90534620	1.4996319E+10	3.3277842E+09	566080060	331459070	1.1833123E+09	1.257313E+09	749599740	7.056712E+09	524010240	288204740	1.179274E+09	4815412	17.223095	784281150	1.0793477E+10	0.9322596	1.3164665E+10	1.3853257E+11	0.91321754	1206.3657	276910100	4.572432E+09	0.357735	0.060560796	0	0	0	NaN	447000420	7.6771487E+09	0.6006399	0.058224797	25689224	532036160	0.041625105	0.04828473	0.060860418	266297400	0.44535318	0	0	320004930	0.5351731	11644255	0.019473739	0.04823236	118395064	0.37468332	0	0	177167280	0.560679	20424672	0.0646377	0.036775865	1.04053005E+09	0.2468772	0	0	2.9344005E+09	0.6962188	239837400	0.056904063	0.08962081	3.1472113E+09	0.4112432	0	0	4.2455785E+09	0.5547658	260130180	0.03399097	0.06774024	0.061053377	0	0	0.13217124	0.20022437	0	0	0.49025875	0.44346362	0	0	0.30982977	0.2952586	0	0	0	0
matrix_00_75_75_00_100_0.5	Y2025	5898945.5	3844556	2054389.5	1.8586989E+10	7.098168E+09	1.8616707E+09	430424700	1.416777E+09	2.6203758E+09	768911170	422901150	547294600	1.1757336E+09	90534620	1.148882E+10	2.3355343E+09	625130400	50185604	976042940	958491600	880738700	5.2517996E+09	410877950	225982500	806030300	5957559.5	16.144014	4.180868E+09	7.604398E+09	0.6452462	5.733434E+10	9.436333E+10	0.6220486	1802.7745	0	0	0	NaN	564938050	6.819539E+09	0.7802915	0.08284109	315800670	1.9201932E+09	0.21970846	0.16446297	0	0	0	NaN	0.15958022	0	0	251475550	0.46851307	285276930	0.5314869	0	0	0.14632635	0	0	147402660	0.52007097	136025310	0.47992903	0	0	0.3755963	0	0	2.0125082E+09	0.71732146	793079300	0.2826785	0	0	0.40104178	0	0	4.4081546E+09	0.8619832	705813500	0.13801679	0	0	0.35475394	0.3466285	0	0	0.020907069	0.069585495	0	0	0	0	0	0	0.624339	0.583786	0	0	0	0
matrix_25_75_25_75_100_1	Y2025	3713272.5	970983.1	2742289.5	1.7233908E+10	2.3456013E+09	581696100	133730860	481744960	954230340	194196620	106808140	162777710	286082620	90534620	1.4888306E+10	3.2042706E+09	715421200	55920236	1.2594894E+09	1.2864718E+09	958596400	6.859707E+09	548455040	301651100	1.1405737E+09	6763460	21.215502	1.3016438E+09	1.0382248E+10	0.88859504	1.6323396E+10	1.3537341E+11	0.8923946	1795.2593	111906740	1.8509303E+09	0.14995779	0.060459726	338034600	4.03067E+09	0.32655492	0.083865605	385477470	3.8381752E+09	0.31095946	0.100432485	123177624	2.6232325E+09	0.21252781	0.046956427	0.14807206	129681520	0.2391338	160030100	0.29509684	220162640	0.40598175	32422622	0.059787586	0.094340764	31404970	0.10496574	97165500	0.32475907	122598260	0.4097637	48023840	0.16051146	0.08247145	471333000	0.11641881	717117760	0.17712742	1.7626657E+09	0.4353768	1.0974817E+09	0.27107698	0.12192189	1.2185093E+09	0.1634943	3.0563576E+09	0.4100888	1.7327446E+09	0.23249216	1.4453048E+09	0.19392474	0.11140471	0.14227091	0	0	0.04626102	0.09842938	0	0	0.14296788	0.11360416	0	0	0.6993664	0.64569557	0	0	0	0
matrix_75_75_75_75_300_0.5	Y2025	2750464.2	36205.824	2714258.5	1.6297177E+10	451885380	105595090	24373908	139674020	175001380	7241165	3982640.8	30184284	0	69837010	1.5845292E+10	3.4947653E+09	542767360	174011580	1.2214175E+09	1.3464987E+09	968683400	7.554327E+09	542850600	298566850	1.2402638E+09	4646565	15.78757	236029870	1.1309983E+10	0.97955745	3.5024302E+09	1.4819469E+11	0.9769117	2271.7444	237385230	3.9108434E+09	0.2910501	0.060699243	116744270	1.3638959E+09	0.101502925	0.085596174	595462300	7.777519E+09	0.5788132	0.07656198	19091588	384752900	0.028633816	0.049620386	0.019619688	237635920	0.3814782	41194228	0.06612931	337632300	0.5420029	6472042.5	0.010389605	0.013962039	99177690	0.3050996	31465194	0.09679615	181868370	0.55948037	12555353	0.03862394	0.017042715	913478200	0.21255383	270869440	0.0630276	2.9338092E+09	0.6826571	179475600	0.041761506	0.023168607	2.6605563E+09	0.32479906	1.0203671E+09	0.12456578	4.3242184E+09	0.5278979	186249900	0.022737272	0.020442368	0.026541095	0	0	0.13028659	0.19771492	0	0	0.4586032	0.46658006	0	0	0.39066783	0.3091639	0	0	0	0
matrix_75_00_25_25_300_0.5	Y2025	3819092	1210059.2	2609032.8	1.6972555E+10	2.7865098E+09	686235300	158404430	559538000	1.1403249E+09	242011860	133106520	194768750	360100030	90534620	1.4186045E+10	3.1239567E+09	673633150	130155710	1.1925249E+09	1.1566715E+09	717993860	6.6693514E+09	521801800	286993570	1.1092088E+09	5992318	20.855429	1.5269059E+09	1.0136346E+10	0.86908406	2.0610554E+10	1.3108746E+11	0.8641343	895.94635	354144030	5.859698E+09	0.4873252	0.060437247	0	0	0	NaN	293025700	4.645758E+09	0.38636714	0.06307382	70824140	1.5187494E+09	0.12630768	0.0466332	0.13938746	317631420	0.5797576	0	0	199704370	0.36451092	30533564	0.055731468	0.13607834	142535100	0.49261612	0	0	115043510	0.39760232	31764540	0.10978155	0.0922066	1.3584361E+09	0.33825245	0	0	1.9335873E+09	0.48146588	724018750	0.18028165	0.15235622	4.0410952E+09	0.5635368	0	0	2.3974244E+09	0.33432445	732431400	0.10213867	0.13091552	0.15036018	0	0	0.06812027	0.1038616	0	0	0.4581754	0.4559223	0	0	0.34278882	0.28985593	0	0	0	0
matrix_75_00_75_00_300_0.5	Y2025	3378203	865876.4	2512326.8	1.6626271E+10	2.1306596E+09	511422240	118559736	447544260	879959300	173175280	95246410	148713420	253541860	90534620	1.4495612E+10	3.2198057E+09	518128450	165911730	1.1354191E+09	1.2144613E+09	868551400	6.87089E+09	502467200	276355680	1.1388079E+09	4470008	15.778014	1.1355662E+09	1.0441698E+10	0.9019141	1.7749586E+10	1.3394771E+11	0.8829934	2280.0125	266646160	4.3998397E+09	0.35708183	0.060603607	0	0	0	NaN	601905300	7.9218176E+09	0.6429182	0.0759807	0	0	0	NaN	0.060856126	249661040	0.41836318	0	0	347095700	0.58163685	0	0	0.097068734	113304530	0.37727466	0	0	187019180	0.6227253	0	0	0.07799504	1.03512006E+09	0.2573467	0	0	2.9871585E+09	0.7426533	0	0	0.11901337	3.0017503E+09	0.40551627	0	0	4.4005427E+09	0.59448373	0	0	0.09808589	0.093705714	0	0	0.2046466	0.2603035	0	0	0.69726753	0.6459908	0	0	0	0	0	0	0	0
matrix_25_75_25_00_700_0.5	Y2025	4211580	1792144	2419436	1.7337713E+10	3.6767708E+09	954984450	218898000	748942660	1.3955117E+09	358428800	197135840	272658560	540312060	90534620	1.3660942E+10	2.933617E+09	602612200	236274540	1.1051501E+09	1.1666111E+09	732664300	6.400115E+09	483884380	266137100	1.03869997E+09	5371259	17.931738	2.1571103E+09	9.498565E+09	0.8149305	2.89855E+10	1.2271179E+11	0.8089254	901.62115	109703320	1.8146957E+09	0.16281009	0.060452737	277966600	3.2968102E+09	0.29578182	0.084313795	344994400	6.0345825E+09	0.5414081	0.057169557	0	0	0	NaN	0.17047063	130904210	0.24815513	149420900	0.28325722	247184460	0.46858764	0	0	0.11868898	33554932	0.11527279	116688540	0.4008655	140848050	0.48386174	0	0	0.18782696	468392420	0.13414417	619383940	0.17738704	2.4039327E+09	0.6884688	0	0	0.19146773	1.1818445E+09	0.17289114	2.41132E+09	0.35275018	3.2426076E+09	0.47435862	0	0	0.1850688	0.21773146	0	0	0.30453676	0.31654465	0	0	0.1850505	0.14723074	0	0	0.32534394	0.31849316	0	0	0	0
