scenario_name	year	co2_ton_per_y	icev_co2_ton_per_y	bev_co2_ton_per_y	all_total_€_per_y	icev_total_€_per_y	icev_vehicles_€_per_y	icev_interest_€_per_y	icev_fuel_€_per_y	icev_driver_€_per_y	icev_co2t_€_per_y	icev_co2i_€_per_y	icev_roadnpoltax_€_per_y	icev_fossil_fuel_liter_per_y	icev_renewable_fuel_liter_per_y	bev_total_€_per_y	bev_vehicles_€_per_y	bev_batteries_€_per_y	bev_pickup_€_per_y	bev_interest_€_per_y	bev_electricity_€_per_y	bev_infrastructure_€_per_y	bev_driver_€_per_y	bev_co2t_€_per_y	bev_co2i_€_per_y	bev_roadnpoltax_€_per_y	bat_kWhWear_per_y	bat_kWhWear_per_kWh	icev_km_per_y	bev_km_per_y	bev_km_ratio	icev_tonkm_per_y	bev_tonkm_per_y	bev_tonkm_ratio	ers_km	Depot_€_per_y	Depot_kWh	Depot_kWh_ratio	Depot_€_per_kWh	Destination_€_per_y	Destination_kWh	Destination_kWh_ratio	Destination_€_per_kWh	Road_€_per_y	Road_kWh	Road_kWh_ratio	Road_€_per_kWh	RestStop_€_per_y	RestStop_kWh	RestStop_kWh_ratio	RestStop_€_per_kWh	MGV16_icev_ratio	MGV16_Depot_kWh	MGV16_Depot_ratio	MGV16_Destination_kWh	MGV16_Destination_ratio	MGV16_Road_kWh	MGV16_Road_ratio	MGV16_RestStop_kWh	MGV16_RestStop_ratio	MGV24_icev_ratio	MGV24_Depot_kWh	MGV24_Depot_ratio	MGV24_Destination_kWh	MGV24_Destination_ratio	MGV24_Road_kWh	MGV24_Road_ratio	MGV24_RestStop_kWh	MGV24_RestStop_ratio	HGV40_icev_ratio	HGV40_Depot_kWh	HGV40_Depot_ratio	HGV40_Destination_kWh	HGV40_Destination_ratio	HGV40_Road_kWh	HGV40_Road_ratio	HGV40_RestStop_kWh	HGV40_RestStop_ratio	HGV60_icev_ratio	HGV60_Depot_kWh	HGV60_Depot_ratio	HGV60_Destination_kWh	HGV60_Destination_ratio	HGV60_Road_kWh	HGV60_Road_ratio	HGV60_RestStop_kWh	HGV60_RestStop_ratio	NA_Diesel_km_ratio	NA_Diesel_routes_ratio	Depot_km_ratio	Depot_routes_ratio	Ers_km_ratio	Ers_routes_ratio	DepotAndErsPropulsion_km_ratio	DepotAndErsPropulsion_routes_ratio	DepotAndErsCharging_km_ratio	DepotAndErsCharging_routes_ratio	AllPlannedStops_km_ratio	AllPlannedStops_routes_ratio	AllPlannedStopsAndErs_km_ratio	AllPlannedStopsAndErs_routes_ratio	AllPlannedAndExtraChargingStops_km_ratio	AllPlannedAndExtraChargingStops_routes_ratio	PublicStaticCharging_km_ratio	PublicStaticCharging_routes_ratio	
matrix_25_25_25_25_300_1	Y2035	990988.44	478684.34	512304.1	1.0247331E+10	3.48769E+09	844042800	195663820	831868200	1.5203873E+09	95736980	62228936	241581570	110838920	388766720	6.75964E+09	1.4386707E+09	147503230	64907544	551190700	596817600	376994370	3.4810785E+09	102460440	55292852	538567900	2025271.6	26.475407	1.8579084E+09	5.4118574E+09	0.7444335	2.3325874E+10	7.162934E+10	0.75434864	1811.7091	44897716	956904960	0.16499405	0.046919722	53071316	560128640	0.096580006	0.094748445	241808750	3.5557053E+09	0.6130914	0.068005845	37216572	726894300	0.12533452	0.05119943	0.4013777	43673236	0.17981647	26649244	0.10972334	152971420	0.62983155	19582822	0.08062865	0.2760933	42373868	0.30724582	9048099	0.06560625	68654984	0.49780577	17838250	0.12934215	0.15350597	205997440	0.10495293	78700890	0.040097047	1.3513422E+09	0.68849075	326719680	0.16645929	0.27596733	664860700	0.19237444	445730300	0.12897006	1.9827319E+09	0.5736945	362753250	0.104961015	0	0	0	0	0.45782322	0.42849934	0	0	0.21704273	0.21466339	0	0	0.32513404	0.35683727	0	0	0	0
matrix_00_75_25_75_100_1	Y2035	840674.06	209853.11	630820.94	9.937001E+09	1.6405297E+09	389437120	88975450	364686180	755461400	41970590	27280874	105908230	48591252	170432880	8.2964716E+09	1.7078406E+09	210126240	28753256	682168400	743787900	566625150	4.2310147E+09	126164640	65651370	639460100	2929680.5	34.04876	866786370	6.4007726E+09	0.8807321	8.92359E+09	8.603043E+10	0.906022	1801.0203	0	0	0	NaN	274885730	2.9933325E+09	0.43512443	0.091832675	219496020	2.4909074E+09	0.3620896	0.088118896	72243380	1.3950168E+09	0.20278598	0.051786743	0.27097747	0	0	126317240	0.42920685	138261540	0.46979177	29725084	0.10100134	0.15176159	0	0	69819160	0.42686355	64321576	0.39325216	29422450	0.1798843	0.0652138	0	0	545818940	0.2508327	1.0830232E+09	0.4977065	547185660	0.25146076	0.109489664	0	0	2.2513738E+09	0.53031474	1.2052979E+09	0.2839099	788682400	0.18577541	0	0	0	0	0.13571413	0.23020187	0	0	0	0	0	0	0.8642859	0.76979816	0	0	0	0
matrix_25_25_25_75_100_1	Y2035	1034325.94	524875.5	509450.44	1.0392137E+10	3.8819282E+09	921132350	214346990	912139100	1.7293425E+09	104974750	68233790	264893730	121533950	426279170	6.5102085E+09	1.3996547E+09	160397010	25381600	549094660	580544450	406623040	3.2865915E+09	101890270	53768260	523718820	2231884.2	27.102291	2.0203327E+09	5.274353E+09	0.7230405	2.6135589E+10	6.881948E+10	0.7247584	1802.3079	46667536	994720600	0.1758378	0.046915222	66799310	715851300	0.1265418	0.093314506	220893620	2.5546744E+09	0.4515925	0.08646645	72262570	1.3917883E+09	0.24602789	0.05192066	0.42748618	44339524	0.19038169	30836566	0.13240372	129774070	0.5572141	27947888	0.12000053	0.2635775	43164324	0.3063222	9759990	0.06926325	60129640	0.42671913	27857570	0.19769548	0.15528151	218763120	0.11072866	93549304	0.04735071	1.1100918E+09	0.5618816	553264300	0.28003904	0.31012908	688455600	0.20814644	581706300	0.17587204	1.2546746E+09	0.37933606	782717600	0.23664543	0	0	0	0	0.17321002	0.2513783	0	0	0.1817203	0.20697625	0	0	0.64506966	0.54164547	0	0	0	0
matrix_75_75_75_25_700_1	Y2035	647215.56	28726.74	618488.8	9.430135E+09	328534700	61946410	13342122	49921940	197578880	5745350.5	3734475.8	14497770	6651643.5	23330612	9.1016E+09	1.8628832E+09	124630376	177414400	668919230	750267500	685590340	4.708155E+09	123698024	71055416	692093900	1674408.2	19.598034	143736830	6.987486E+09	0.97984403	1.07176723E+09	9.388137E+10	0.98871267	4748.284	99188664	2.0994074E+09	0.2819167	0.04724603	38859030	391659600	0.052593593	0.09921634	545838800	4.9242906E+09	0.66125315	0.11084618	1703830	31549164	0.004236546	0.054005552	0.07436996	154118030	0.41944486	29642180	0.08067363	182388640	0.49638566	1284496.9	0.0034958636	0.060845144	71534040	0.39979932	10626424	0.059390426	95183370	0.53197396	1581038.8	0.008836328	0.012659828	440983900	0.19586375	93289016	0.041434478	1.6967322E+09	0.7536065	20477868	0.00909528	0.0074745114	1.432775E+09	0.30818564	258101070	0.055516772	2.9499832E+09	0.6345326	8205780.5	0.0017650389	0	0	0	0	0.12610927	0.18439513	0	0	0.66549367	0.61934304	0	0	0.208397	0.19626184	0	0	0	0
matrix_75_25_25_00_300_1	Y2035	851677.1	275512.6	576164.5	9.746513E+09	1.9053208E+09	473080600	110181950	478790400	788168600	55102484	35816576	139044930	63794532	223759520	7.8411924E+09	1.6444904E+09	163630910	67283064	626742100	637500860	412846500	4.1734845E+09	115233620	62507852	608841150	2220011.8	29.082092	1.0404196E+09	6.1923917E+09	0.85615283	1.4282414E+10	8.067191E+10	0.8495865	1806.1073	150340430	3.2208453E+09	0.49182442	0.04667732	32274094	324415520	0.049538385	0.09948382	230231970	3.0035098E+09	0.45863718	0.07665431	0	0	0	NaN	0.16782445	196577280	0.59070367	15145266	0.045510672	121062370	0.36378562	0	0	0.13332644	102073240	0.61141944	7606657	0.045563933	57264812	0.34301665	0	0	0.10425312	797300100	0.38440123	73232230	0.03530736	1.2036028E+09	0.5802914	0	0	0.16159141	2.1248963E+09	0.53457814	228431220	0.057468373	1.6215757E+09	0.40795353	0	0	0	0	0	0	0.0919726	0.17224881	0	0	0.8273188	0.7306955	0	0	0.080708586	0.09705571	0	0	0	0
matrix_25_75_75_00_300_0.25	Y2035	840557.9	239362.4	601195.44	9.872699E+09	1.7453329E+09	427943300	98045736	415968200	755502300	47872456	31117084	120800830	55423970	194399650	8.1273667E+09	1.6776319E+09	191052660	83762584	652757300	712826400	473490300	4.2156316E+09	120239190	64211708	625440100	2497640.2	25.141344	956695300	6.290512E+09	0.86799115	1.1127672E+10	8.382615E+10	0.8828097	1258.1537	38405790	814530240	0.121011704	0.04715085	253285230	2.753815E+09	0.40912396	0.09197612	181799300	3.1626586E+09	0.4698643	0.057483062	0	0	0	NaN	0.22519584	32727750	0.10544097	72303600	0.23294488	205357950	0.6616141	0	0	0.13717023	29612390	0.17944898	26774532	0.16225177	108631500	0.6582992	0	0	0.10798298	176639220	0.0850077	647431700	0.31157678	1.2538493E+09	0.60341555	0	0	0.1218311	575551700	0.13776833	2.0073065E+09	0.4804838	1.5948197E+09	0.3817479	0	0	0	0	0	0	0.18261266	0.32469913	0	0	0.17801218	0.19681065	0	0	0.63937515	0.4784902	0	0	0	0
matrix_00_00_75_00_700_1	Y2035	817332.5	272353.94	544978.56	9.956704E+09	2.2112996E+09	501799070	114748216	473301600	1.0669747E+09	54470790	35406016	137451090	63063264	221193440	7.7454044E+09	1.6199149E+09	112481510	170242800	583044400	686996900	586509300	3.8771843E+09	108996130	62417836	607963650	1509921.1	19.912464	1.1145281E+09	6.068759E+09	0.8448443	1.3177644E+10	8.177638E+10	0.8612208	4838.4253	0	0	0	NaN	0	0	0	NaN	586509300	6.531298E+09	1	0.089799814	0	0	0	NaN	0.32940292	0	0	0	0	270475230	1	0	0	0.2260451	0	0	0	0	148094740	1	0	0	0.08406812	0	0	0	0	2.0863834E+09	1	0	0	0.1459665	0	0	0	0	4.026337E+09	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
matrix_75_25_75_00_700_0.25	Y2035	718359.4	119884.74	598474.6	9.326904E+09	959758200	219696340	50133630	208338030	457614180	23976958	15585022	60503250	27759158	97365150	8.367146E+09	1.77795E+09	143916620	169247940	647001300	708488060	337716800	4.4630687E+09	119694616	67881304	661176300	1777015.4	21.995205	490018400	6.672222E+09	0.9315831	5.3608433E+09	8.9591955E+10	0.943542	1241.1022	113781016	2.4199695E+09	0.3403285	0.04701754	16431208	163080700	0.022934593	0.10075507	207504560	4.5276365E+09	0.63673687	0.04583066	0	0	0	NaN	0.13837671	163644600	0.4769879	7471695	0.021778341	171962860	0.50123376	0	0	0.09773451	78503650	0.4544082	2609521	0.015104874	91647020	0.53048694	0	0	0.044280443	536028260	0.24532422	21137516	0.009674014	1.6278131E+09	0.74500173	0	0	0.06220451	1.6417914E+09	0.37230003	131861944	0.029901609	2.6362076E+09	0.59779835	0	0	0	0	0	0	0.16487762	0.25905496	0	0	0.7966513	0.69501376	0	0	0.03847106	0.04593126	0	0	0	0
matrix_75_75_75_75_300_0.25	Y2035	680794.7	51864.426	628930.25	9.214918E+09	485996740	99194990	22417836	90131020	263879950	10372889	6742379	26174860	12009145	42122028	8.728921E+09	1.8487899E+09	161888560	89757320	682090940	738768400	426915520	4.6548864E+09	125784950	70482856	686524700	2020007.8	22.432344	221402530	6.940477E+09	0.96908593	1.8592374E+09	9.309409E+10	0.98041946	1260.8822	123522296	2.631254E+09	0.35593227	0.046944268	88632310	896292740	0.12124238	0.09888768	185038350	3.311698E+09	0.4479766	0.055874165	29722552	553324900	0.0748488	0.053716272	0.07902832	159000430	0.43502963	40091144	0.10969049	161689020	0.44238567	4712731.5	0.012894165	0.064111486	74668060	0.41839278	12580865	0.07049524	84657160	0.47436538	6557936	0.036746543	0.013581229	580829600	0.25625065	200008700	0.08823993	1.2682244E+09	0.5595158	217583600	0.09599363	0.026141336	1.8167506E+09	0.39650065	643611300	0.14046635	1.7971291E+09	0.39221832	324470430	0.07081475	0	0	0	0	0.04373222	0.11305492	0	0	0.512047	0.49288994	0	0	0.44422075	0.39405516	0	0	0	0
matrix_00_25_75_25_300_0.25	Y2035	1109711	648915.75	460795.3	1.0621644E+10	4.6937595E+09	1.1109286E+09	259703700	1.1276983E+09	2.065641E+09	129783150	84359040	327493500	150255540	527020860	5.927884E+09	1.2871521E+09	149685630	69044910	501805730	544649000	315327230	2.9680584E+09	92159310	48950084	476786340	1961995.4	21.971384	2.4335255E+09	4.873045E+09	0.6669401	3.135854E+10	6.3596937E+10	0.66975534	1190.894	0	0	0	NaN	74973440	824216100	0.16007163	0.09096333	171591890	2.9691505E+09	0.5766409	0.057791576	68761900	1.3556792E+09	0.26328748	0.050721366	0.38866326	0	0	26499758	0.10717348	210828420	0.85265744	9932233	0.04016912	0.27314353	0	0	8556097	0.060735323	121104380	0.85965765	11214660	0.07960709	0.2235612	0	0	107803610	0.059500538	1.1523404E+09	0.6360164	551665100	0.30448303	0.38680825	0	0	681356540	0.23103896	1.4848724E+09	0.5035005	782868860	0.26546043	0	0	0	0	0.24062349	0.40729976	0	0	0	0	0	0	0.7593765	0.59270024	0	0	0	0
matrix_25_75_25_75_700_1	Y2035	764456.25	130372.695	634083.56	9.664482E+09	1.1168831E+09	256502080	57746404	226564620	549995200	26074550	16948452	65796336	30187652	105882970	8.547599E+09	1.7741108E+09	188692050	142778940	683337150	748650050	477264600	4.4059156E+09	126815560	68223576	664513500	2544726.8	30.558653	576885100	6.642557E+09	0.9200928	5.1924224E+09	8.976165E+10	0.94531643	1767.6998	39401716	837346750	0.11715634	0.047055434	154708180	1.6300061E+09	0.2280603	0.09491263	245981780	3.9714788E+09	0.55566454	0.061937075	37172930	708427800	0.0991188	0.05247243	0.24106228	36884068	0.12081937	91888070	0.30099332	159889870	0.52374357	16620737	0.054443747	0.11522604	39414708	0.23323132	36873812	0.2181959	72201450	0.42724252	20504098	0.12133028	0.03721049	178283580	0.08009651	283412600	0.12732726	1.466385E+09	0.65879494	297778300	0.13378127	0.060662936	582763700	0.1310431	1.2178305E+09	0.27384734	2.2729964E+09	0.5111171	373524000	0.08399244	0	0	0	0	0.39409778	0.39154473	0	0	0.15436018	0.15301998	0	0	0.45154205	0.4554353	0	0	0	0
matrix_75_75_25_00_700_1	Y2035	728600.1	96668.34	631931.75	9.472139E+09	751246800	172881740	39611680	167992110	351427520	19333672	12566887	48786440	22383452	78509800	8.720892E+09	1.8131267E+09	175725310	139759180	686474430	720350140	473613820	4.5854157E+09	126387050	69058010	672640450	2345234	28.454044	385301380	6.809609E+09	0.946448	4.363799E+09	9.059011E+10	0.95404303	1768.2025	134577400	2.8746744E+09	0.39748767	0.046814833	106998460	1.0852308E+09	0.1500573	0.09859512	232037940	3.2722045E+09	0.45245504	0.07091181	0	0	0	NaN	0.08970699	176442220	0.48783702	61877936	0.17108348	123362550	0.34107947	0	0	0.07070732	91397130	0.5137908	26916840	0.15131354	59573870	0.3348957	0	0	0.0403675	643858700	0.29092577	289516450	0.1308172	1.2797622E+09	0.57825696	0	0	0.05068581	1.9629756E+09	0.43822256	706920100	0.15781568	1.8095076E+09	0.40396172	0	0	0	0	0	0	0.088666074	0.16368312	0	0	0.64982724	0.5575611	0	0	0.26150668	0.2787558	0	0	0	0
matrix_75_00_25_25_100_0.5	Y2035	888169.4	302091.66	586077.7	9.790584E+09	2.1320333E+09	520915500	121482664	524982400	904239040	60418324	39271810	152459280	69948860	245345760	7.6585503E+09	1.6251333E+09	194134290	26508066	638246700	617556500	356429340	4.0833034E+09	117216904	61854590	602477060	2567897.5	31.166126	1.1422897E+09	6.121923E+09	0.842751	1.461731E+10	8.033708E+10	0.8460596	893.6969	178548670	3.8385843E+09	0.5913423	0.0465142	0	0	0	NaN	110860090	1.3330996E+09	0.20536691	0.08315964	67020596	1.3196233E+09	0.20329085	0.050787672	0.19757171	212545600	0.6605412	0	0	86183120	0.26783663	23046234	0.071622215	0.14910905	105780110	0.6430643	0	0	39393180	0.23948121	19320534	0.11745446	0.10172013	938267970	0.4474256	0	0	580086200	0.27662185	578682600	0.27595255	0.17998451	2.581987E+09	0.6606934	0	0	627434700	0.16055153	698573950	0.17875504	0	0	0	0	0.010399247	0.032597654	0	0	0.52981955	0.57811433	0	0	0.45978114	0.389288	0	0	0	0
matrix_75_75_25_75_100_0.5	Y2035	721195.94	61143.52	660052.44	9.359259E+09	546924160	115572730	26167678	106256424	286698720	12228698	7948660	30857842	14157705	49658080	8.812334E+09	1.8523384E+09	207259620	29061976	717667140	734586600	479400640	4.659963E+09	132010980	70657420	688218050	2713607.8	30.40171	258088510	6.953747E+09	0.9642132	2.3232637E+09	9.2629475E+10	0.97553235	893.3369	152394260	3.262129E+09	0.44017804	0.0467162	147222300	1.5160369E+09	0.20456767	0.09710997	109710020	1.2773193E+09	0.17235613	0.08589083	70074060	1.3554454E+09	0.18289813	0.051698186	0.08631828	180997020	0.49805662	74248856	0.20431349	86011240	0.23668051	22149416	0.06094942	0.0699079	91468510	0.5151447	27845698	0.15682516	38333016	0.21588904	19911652	0.112141125	0.018088864	742213950	0.3252223	419720060	0.18391237	550386200	0.24116747	569854000	0.24969786	0.030657453	2.247449E+09	0.48987654	994220100	0.21671018	602587500	0.13134602	743530050	0.16206726	0	0	0	0	0.007898468	0.02646696	0	0	0.34429124	0.3612716	0	0	0.6478103	0.6122615	0	0	0	0
matrix_25_25_75_00_300_0.25	Y2035	1274742.5	902083.4	372659.2	1.1083171E+10	6.0389315E+09	1.5092012E+09	353327460	1.5676623E+09	2.4283305E+09	180416500	117270710	455261570	208876530	732631360	5.044239E+09	1.056181E+09	124368590	56724890	414144600	423283800	278515230	2.6164436E+09	74531490	39297196	382764860	1638632.4	20.699257	3.3201605E+09	4.0294866E+09	0.5482558	4.4546777E+10	5.0408206E+10	0.5308643	1158.7417	43706364	931151170	0.2243124	0.04693799	78279870	852280700	0.20531267	0.091847524	156529010	2.3677036E+09	0.5703749	0.06611005	0	0	0	NaN	0.3583865	35646784	0.13762264	20463480	0.07900399	202908030	0.78337336	0	0	0.26561603	31450972	0.22443837	6484559.5	0.046274688	102196360	0.72928697	0	0	0.39537248	207306300	0.14382489	151882800	0.1053732	1.0821907E+09	0.7508019	0	0	0.5218803	656746560	0.28423145	673450430	0.29146066	980407700	0.42430782	0	0	0	0	0	0	0.35833442	0.48718604	0	0	0.35005596	0.3129255	0	0	0.2916096	0.19988847	0	0	0	0
matrix_75_00_25_25_100_1	Y2035	850728.44	270764	579964.44	9.713363E+09	1.9222941E+09	467533300	109323624	470539620	820744450	54152804	35199268	136648700	62695016	219902910	7.791069E+09	1.6486659E+09	167813780	27927822	630159600	634953500	416465800	4.149073E+09	115992890	62735064	611057600	2267716.5	29.494423	1.02104237E+09	6.2119224E+09	0.8588349	1.3065925E+10	8.1888395E+10	0.86239773	1804.8927	157400450	3.372345E+09	0.51235956	0.046673886	0	0	0	NaN	218364590	2.416116E+09	0.36707988	0.09037836	40700764	793528450	0.12056058	0.05129087	0.184061	203663280	0.62305063	0	0	104885704	0.32086834	18331826	0.05608107	0.13087144	101718700	0.60778207	0	0	49751284	0.29727018	15890507	0.09494778	0.0797748	784843970	0.36835212	0	0	1.03022086E+09	0.48351523	315624670	0.14813264	0.16666146	2.2821164E+09	0.576721	0	0	1.2312572E+09	0.311155	443680830	0.11212401	0	0	0	0	0.03680959	0.08864524	0	0	0.60897774	0.6107349	0	0	0.35421264	0.30061987	0	0	0	0
matrix_00_00_25_00_100_0.25	Y2035	1966119	1965426.4	692.6831	1.3094245E+10	1.3074434E+10	3.3546422E+09	774392600	3.4155525E+09	5.136742E+09	393085440	255504160	991903100	455089500	1.5962356E+09	19812108	3050784.2	339404.75	143129.98	1263387.2	660256.2	7184711	7031893	138536.55	59988.3	584302.06	5384.4785	0.34669924	7.479913E+09	13496468	0.0018011119	9.491723E+10	35765480	0.0003766651	74.21112	0	0	0	NaN	0	0	0	NaN	7184711	9681999	1	0.74206895	0	0	0	NaN	0.9902147	0	0	0	0	5183079	1	0	0	0.9873664	0	0	0	0	4164930	1	0	0	0.9999079	0	0	0	0	333987.7	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
matrix_75_00_75_75_300_0.5	Y2035	718716.4	124720.09	593996.3	9.345608E+09	1.00993664E+09	226444340	52448772	216741360	489357060	24944028	16213612	62943576	28878770	101292264	8.3356713E+09	1.7729998E+09	136088320	90061530	641991000	705060030	440017060	4.430601E+09	118800380	67651460	658936500	1713928.8	21.12876	495716600	6.6625536E+09	0.9307491	6.513527E+09	8.8439824E+10	0.9314029	2401.4146	113207590	2.4064097E+09	0.33902854	0.047044188	0	0	0	NaN	316734980	4.5239235E+09	0.63735574	0.07001334	10074474	167623410	0.023615729	0.060101833	0.14118229	159801120	0.46635276	0	0	179614540	0.5241749	3245810	0.0094723515	0.08684736	77228340	0.44163868	0	0	91918936	0.5256485	5720426.5	0.032712884	0.023830082	523054940	0.23417301	0	0	1.6387662E+09	0.7336797	71804830	0.032147203	0.07569387	1.6463293E+09	0.3787451	0	0	2.6136184E+09	0.60127413	86852344	0.019980755	0	0	0	0	0.12018067	0.20701534	0	0	0.6221488	0.5973635	0	0	0.25767052	0.1956212	0	0	0	0
matrix_75_75_75_00_100_0.25	Y2035	833144.2	193166.94	639977.25	9.799157E+09	1.3198205E+09	329495900	76271360	335689660	539729540	38633400	25111730	97487320	44727696	156881860	8.4793364E+09	1.7425628E+09	227304260	34357492	701558100	685392300	513668480	4.44645E+09	127996024	66217172	644964500	3041545	30.402355	730975800	6.554297E+09	0.8996639	9.176352E+09	8.5777465E+10	0.90335983	1142.5636	168821170	3.6256381E+09	0.52255195	0.04656316	217215870	2.313044E+09	0.33337182	0.0939091	127631430	999648300	0.1440762	0.12767634	0	0	0	NaN	0.09871429	180345060	0.5028058	83214824	0.23200469	95117470	0.26518953	0	0	0.1102471	85872200	0.50411713	40760270	0.23928526	43709292	0.25659764	0	0	0.09112297	976030500	0.45444092	789934200	0.36779425	381796300	0.17776477	0	0	0.105460815	2.3833884E+09	0.55927783	1.3991336E+09	0.3283159	479024580	0.112406276	0	0	0	0	0	0	0.0011880649	0.0057052956	0	0	0.41782334	0.43808025	0	0	0.5809886	0.55621445	0	0	0	0
matrix_00_00_25_75_100_0.25	Y2035	1527267.9	1213593.2	313674.6	1.1882227E+10	8.5011144E+09	2.0961601E+09	488499700	2.1090124E+09	3.5647365E+09	242718740	157766450	612473000	281005760	985634400	3.3811123E+09	749216260	149798190	14549400	336859520	320196580	184164450	1.5636022E+09	62735172	29091854	283363000	2093225.5	22.788044	4.5905577E+09	2.8748736E+09	0.38509145	6.0490867E+10	3.4464735E+10	0.36295632	408.20343	0	0	0	NaN	0	0	0	NaN	47002450	427297150	0.13747263	0.10999944	137162000	2.6809372E+09	0.86252743	0.05116196	0.7802557	0	0	0	0	35066880	0.37798294	57706828	0.622017	0.7108105	0	0	0	0	12233594	0.20607044	47132490	0.7939296	0.373322	0	0	0	0	207261740	0.13619451	1.3145452E+09	0.86380553	0.70746267	0	0	0	0	172734670	0.12043219	1.2615552E+09	0.8795678	0	0	0	0	0.015615606	0.06600455	0	0	0	0	0	0	0.98438436	0.9339954	0	0	0	0
matrix_00_25_25_75_100_0.5	Y2035	1284662.8	858286.56	426376.25	1.1197681E+10	6.0835236E+09	1.4791898E+09	344256420	1.4915446E+09	2.5968868E+09	171657100	111577480	433157120	198735410	697062600	5.114158E+09	1.0938826E+09	174325420	20245714	463527840	468979940	323886460	2.4840218E+09	85275200	41890370	408020380	2425060.8	27.0229	3.25533E+09	4.1412052E+09	0.5598845	4.2496524E+10	5.245875E+10	0.55245745	872.1351	0	0	0	NaN	101691340	1.1178438E+09	0.2524249	0.09097098	101088696	946258800	0.21367857	0.10682986	121106424	2.364319E+09	0.53389657	0.05122254	0.5459395	0	0	47472764	0.25474498	98188376	0.52689147	40692936	0.21836354	0.40121832	0	0	38492164	0.3286368	40257956	0.3437127	38376652	0.32765058	0.31513616	0	0	166522190	0.10126455	414371070	0.25198504	1.063534E+09	0.6467504	0.4892804	0	0	865356540	0.34886244	393440400	0.15861273	1.2217125E+09	0.49252483	0	0	0	0	0.041493356	0.11493039	0	0	0	0	0	0	0.95850664	0.8850696	0	0	0	0
matrix_25_75_75_00_300_1	Y2035	693044.8	84518.58	608526.25	9.549388E+09	795905500	177849570	39011548	146878060	415262100	16903726	10987427	42654692	19570182	68642270	8.753482E+09	1.8031718E+09	128180030	92862100	653672800	758463800	694151200	4.5011907E+09	121705760	69304330	675046600	1756134.4	20.816692	407584220	6.7459267E+09	0.9430232	3.4387615E+09	9.151456E+10	0.9637847	4967.7915	29939986	630914050	0.08691743	0.047454935	80712230	854148200	0.117671125	0.09449441	583498940	5.773713E+09	0.79541147	0.1010613	0	0	0	NaN	0.20672154	29957478	0.094356894	52374144	0.16496255	235159520	0.7406806	0	0	0.12413888	28577820	0.17069352	19022212	0.11361847	119821790	0.715688	0	0	0.02926009	132799860	0.05991822	158539580	0.07153178	1.9250122E+09	0.86854994	0	0	0.02930897	439578850	0.0964515	624212860	0.13696353	3.49372E+09	0.766585	0	0	0	0	0	0	0.44485492	0.47794607	0	0	0.19710535	0.20557083	0	0	0.35803974	0.31648308	0	0	0	0
matrix_25_25_25_00_700_1	Y2035	1034291.75	551360.56	482931.16	1.0409006E+10	3.9088044E+09	963405000	223056180	958167740	1.6539049E+09	110272550	71676700	278260540	127666950	447791580	6.5002015E+09	1.3685674E+09	135414720	123610820	520188350	566110900	345606850	3.3441341E+09	96585590	52509316	511455840	1839856	25.306293	2.127225E+09	5.1491046E+09	0.7076514	2.7840158E+10	6.7114467E+10	0.70680565	1801.3622	44606828	951577540	0.17370339	0.046876714	51545656	540067400	0.09858528	0.09544301	249454350	3.9865298E+09	0.7277113	0.06257431	0	0	0	NaN	0.40839803	44616536	0.18615548	26745534	0.11159153	168311440	0.702253	0	0	0.32554305	43805612	0.34311995	11112907	0.087045014	72749980	0.569835	0	0	0.20577401	213313340	0.1171047	98129460	0.053871084	1.510118E+09	0.8290242	0	0	0.31055954	649841540	0.19756426	404079680	0.12284795	2.2353454E+09	0.6795878	0	0	0	0	0	0	0.60738885	0.59752136	0	0	0.26952025	0.2692324	0	0	0.12309089	0.13324621	0	0	0	0
matrix_75_00_75_25_100_0.5	Y2035	838235.56	254732.36	583503.2	9.740317E+09	1.8377253E+09	438364160	102203500	442678820	803537000	50946396	33115172	128557500	58982900	206881940	7.902591E+09	1.6650948E+09	170061580	34797428	635788800	641886900	472759300	4.1654605E+09	116700340	63329710	616854140	2243473.5	24.14639	962303100	6.268392E+09	0.86691415	1.2714819E+10	8.223937E+10	0.86609524	2312.9976	155846080	3.3412224E+09	0.50288266	0.046643432	0	0	0	NaN	262681000	2.2387003E+09	0.3369436	0.117336385	54232220	1.064217E+09	0.16017379	0.050959736	0.16238572	175398860	0.5240363	0	0	152215020	0.4547703	7093599.5	0.02119343	0.12180858	83305510	0.49289483	0	0	77063380	0.4559619	8643868	0.05114329	0.09057233	770416200	0.36550963	0	0	897313860	0.42571387	440056200	0.20877647	0.1511556	2.3121047E+09	0.5733489	0	0	1.1121033E+09	0.2757761	608423500	0.15087505	0	0	0	0	0.015521248	0.044002283	0	0	0.5217557	0.57202965	0	0	0.4627231	0.38396806	0	0	0	0
